#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,76047.954,0.614,0,0
0,0,0,1,76048.967,1.013,0,0
1,0,0,1,76049.553,0.586,0,0
0,0,0,1,76050.507,0.954,0,0
1,0,0,1,76051.067,0.56,0,0
0,0,0,1,76051.974,0.907,0,0
1,0,0,1,76052.505,0.531,0,0
0,0,0,1,76053.377,0.872,0,0
1,0,0,1,76053.886,0.509,0,0
0,0,0,1,76054.724,0.838,0,0
1,0,0,1,76055.22,0.496,0,0
0,0,0,1,76056.037,0.817,0,0
1,0,0,1,76056.523,0.486,0,0
0,0,0,1,76057.327,0.804,0,0
1,0,0,1,76057.804,0.477,0,0
0,0,0,1,76058.59,0.786,0,0
1,0,0,1,76059.066,0.476,0,0
0,0,0,1,76059.845,0.779,0,0
1,0,0,1,76060.315,0.47,0,0
0,0,0,1,76061.091,0.776,0,0
